id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.0739943552149279e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,0f027585,aa42be81,1f0bc64f,1,0,15708,320,50,1722,0,35,-1,79
1.0740065319182828e+19,0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,107ce379,a0f5f879,1,0,16920,320,50,1899,0,431,100077,117
1.0740161947247038e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8ab4ff33,0989142d,1,0,15707,320,50,1722,0,35,-1,79
1.0740189170855088e+19,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,22e1481e,a0f5f879,1,0,17614,320,50,1993,2,1063,-1,33
1.0740744076771443e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,46774ea6,15ec7f39,0f2161f8,b5e4c229,42f37b98,a264bba3,1,5,21611,320,50,2480,3,297,100111,61
1.0740789435039605e+19,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b9ac96b6,1aa0e912,1,0,17653,300,250,1994,2,39,-1,33
1.0741018122148504e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,d787e91b,1,0,15708,320,50,1722,0,35,-1,79
1.0741058512474555e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,676617bf,f5267723,1,0,15704,320,50,1722,0,35,-1,79
1.0741600049102488e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,4e5378c0,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
1.0741668129825101e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7b0fd69,04f5b394,1,0,15706,320,50,1722,0,35,100084,79
1.0741724077424443e+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,2ed6385b,3db9fde9,1,0,18993,320,50,2161,0,35,-1,157
1.074178711959662e+17,0,14102100,1005,1,f1002718,427daef9,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,6b3a5479,900981af,1,2,20596,320,50,2161,0,35,-1,157
1.0742144966108264e+19,1,14102100,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8beef2c5,d787e91b,1,0,21593,320,50,2478,3,167,-1,23
1.0742226402917211e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6125ba49,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1.074247858360139e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f36a4986,2203a096,1,0,15704,320,50,1722,0,35,100084,79
1.0742743608962077e+19,0,14102100,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5f025eb2,1b4a6f26,1,0,17212,320,50,1887,3,39,100194,23
1.074310004438137e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,d787e91b,1,0,15701,320,50,1722,0,35,-1,79
1.0743178705393742e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be382e83,c6263d8a,1,0,15705,320,50,1722,0,35,-1,79
1.0743308813750047e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac4acefe,a0f5f879,1,0,15703,320,50,1722,0,35,-1,79
1.0743415849890531e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,02c1adc3,293291c1,1,0,15708,320,50,1722,0,35,100084,79
1.0743460708642638e+18,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a804d999,7801e8d9,cef3e649,d0368224,a423a4eb,72952010,4,2,21665,320,50,2493,3,35,-1,117
1.0744148415219901e+18,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5ae57d09,c6263d8a,1,0,20366,320,50,2333,0,39,-1,157
1.0744334658644275e+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,450bf6f2,4ea23a13,1,0,18993,320,50,2161,0,35,-1,157
1.0744356999270646e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,575d0d2a,1,0,15699,320,50,1722,0,35,-1,79
1.074438055245761e+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79dac861,1bd6348d,1,0,17037,320,50,1934,2,39,100119,16
1.0744575040596886e+19,0,14102100,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79260e49,1f0bc64f,1,0,17654,300,250,1994,2,39,100084,33
1.0744694310932918e+19,0,14102100,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce241b88,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
1.0744814074598519e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b36c2fd,c6263d8a,1,0,15706,320,50,1722,0,35,-1,79
1.0744821383987946e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,fceef715,1aea2343,4ea23a13,1,0,20633,320,50,2374,3,39,-1,23
1.074492002278987e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2791bbe1,8a4875bd,1,0,15703,320,50,1722,0,35,100083,79
1.0744954741189587e+19,0,14102100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73a00a56,a5bce124,1,0,19950,320,50,1800,3,167,100081,23
1.0744960317152246e+19,1,14102100,1002,0,ff18c3d1,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,2e67f241,2b7af0dd,72dab84d,0,0,21680,320,50,2496,3,167,100199,23
1.0745253177660826e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,881ab699,ecb851b2,1,0,15706,320,50,1722,0,35,100084,79
1.074549109017534e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,45504034,4c8aeb60,1,0,15707,320,50,1722,0,35,100083,79
1.0745536186031423e+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,160a1cfc,14c754ae,1,0,20596,320,50,2161,0,35,-1,157
1.0745564363075154e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3cd683e2,607e78f2,1,0,20352,320,50,2333,0,39,-1,157
1.0745697342223982e+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,029859ec,dab059c4,1,0,20366,320,50,2333,0,39,-1,157
1.0745822798710018e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,16a2ff63,0d9ae625,1,0,21611,320,50,2480,3,297,100111,61
1.074595965562142e+19,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,7a638e2c,d9577ed1,cf19f7f7,0,0,21296,300,50,2446,3,171,100228,156
1.074605252405588e+19,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,983c7dc1,8571106b,1,0,18993,320,50,2161,0,35,-1,157
1.0746078875452795e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84e1fa7a,ecb851b2,1,0,15699,320,50,1722,0,35,-1,79
1.0746123255807726e+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c287bc7c,23885c9e,1,0,17653,300,250,1994,2,39,100084,33
1.0746241218406574e+19,0,14102100,1005,1,2d7bacb1,945bfb4b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f2d0a197,f37ed101,1,0,15708,320,50,1722,0,35,-1,79
1.0746254887066286e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39cfef32,d9b5648e,0f2161f8,a99f214a,2b576c0d,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
1.0746277084415031e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35f4a066,7dc3b26e,1,0,15708,320,50,1722,0,35,100084,79
1.0746284962168926e+19,0,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3774a03e,d787e91b,1,0,17914,320,50,2043,2,39,-1,32
1.0746290103723799e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2c763327,906ac007,1,0,20362,320,50,2333,0,39,-1,157
1.0746338998475416e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6606462d,f50d4405,1,0,20352,320,50,2333,0,39,-1,157
1.0746607200389323e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,8b1aa260,1,0,15702,320,50,1722,0,35,-1,79
1.0746641555811899e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,e27dff76,f51246a7,1,0,20980,320,50,2371,0,551,-1,46
1.0746650285355293e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff45176b,8a4875bd,1,0,15702,320,50,1722,0,35,100083,79
1.074682905542469e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,676617bf,24f6b932,1,0,15708,320,50,1722,0,35,-1,79
1.0747022436978299e+19,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ac5134d,597f7364,1,0,6563,320,50,572,2,39,-1,32
1.074718031857448e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4aedb706,ecb851b2,1,0,15704,320,50,1722,0,35,100084,79
1.074722856285515e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,7abbbd5c,1,0,15705,320,50,1722,0,35,-1,79
1.0747271672277086e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,d25693ce,1,0,15699,320,50,1722,0,35,-1,79
1.0747370945902072e+19,0,14102100,1002,0,15a497fe,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,7a0d4d50,beebe572,0a814229,0,0,17914,320,50,2043,2,39,100084,32
1.0747506176984314e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09540974,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
1.0747515012298054e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6ff12bb3,4ea23a13,1,0,15703,320,50,1722,0,35,-1,79
1.0747551164991922e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,e53533e0,ef726eae,1,0,21611,320,50,2480,3,297,100111,61
1.0747748868664908e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5d570241,2347f47a,0f2161f8,bf3e0852,d851423b,dc70b0f9,1,3,12000,320,50,1248,2,39,-1,13
1.0747802540652564e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,32928f8d,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
1.0747871012063277e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39cfef32,d9b5648e,0f2161f8,a99f214a,e38414e1,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
1.074790189197085e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,c9f5ce54,13555279,1,0,21611,320,50,2480,3,297,100111,61
1.0747934299959976e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96462a59,1ccc7835,1,0,15708,320,50,1722,0,35,-1,79
1.0747953934530892e+19,1,14102100,1005,1,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e88cf4e,8a4875bd,1,0,20632,320,50,2374,3,39,100119,23
1.0748056414959743e+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b9585856,36d749e5,1,0,17654,300,250,1994,2,39,-1,33
1.0748175266941006e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be7ed412,1f0bc64f,1,0,15704,320,50,1722,0,35,100084,79
1.0748270733035774e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,4ed2db77,cd5b1559,1,2,18993,320,50,2161,0,35,-1,157
1.0748271488371366e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cef1d64e,5096d134,1,0,15706,320,50,1722,0,35,100084,79
1.0748283629608045e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cc517d6c,edead9f4,1,0,15701,320,50,1722,0,35,-1,79
1.0748627481873488e+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,31da1bd0,a2405be5,ef726eae,4,0,21665,320,50,2493,3,35,-1,117
1.0748758099406369e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,14c754ae,1,0,15703,320,50,1722,0,35,-1,79
1.074885664692194e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,d3b3178d,1,2,15705,320,50,1722,0,35,-1,79
1.074889815187379e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4054826a,1f0bc64f,1,0,15701,320,50,1722,0,35,100084,79
1.0748922950243671e+18,0,14102100,1005,0,09c3b4c1,2f1172f7,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,0b921670,b7e932e7,1,0,18993,320,50,2161,0,35,-1,157
1.0748942569464975e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1412955e,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
1.0749375030790918e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,be87996b,1,2,15701,320,50,1722,0,35,-1,79
1.0749770296721844e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,711ee120,1,0,15708,320,50,1722,0,35,-1,79
1.074985765444028e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,4b34aba3,bd618be1,1,0,21611,320,50,2480,3,297,100111,61
1.0749909933087547e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,456216b3,4ea23a13,1,0,15706,320,50,1722,0,35,-1,79
1.074994589599626e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46773ced,2203a096,1,0,15708,320,50,1722,0,35,-1,79
1.0749971625567474e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9997b184,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
1.0749989956398035e+19,0,14102100,1005,0,c96057c1,9425ad2a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,503db16e,5ec45883,1,0,19772,320,50,2227,0,687,100075,48
1.0750068788682117e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5f06178e,779d90c2,1,0,15708,320,50,1722,0,35,-1,79
1.075026445521921e+19,0,14102100,1005,1,b8eae5f9,1e334bd3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,45b3309b,76dc4769,1,0,19950,320,50,1800,3,167,100074,23
1.0750729290968443e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3cd683e2,607e78f2,1,0,20352,320,50,2333,0,39,-1,157
1.0751166300352141e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,602841e8,6332421a,1,0,15703,320,50,1722,0,35,100084,79
1.0751331888704125e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,82310cab,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
1.0751728645188956e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,10d3d398,b3f4c8ce,1,0,18993,320,50,2161,0,35,100037,157
1.0751818832544236e+19,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0e530903,597f7364,1,0,19772,320,50,2227,0,687,100077,48
1.0751902961708478e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,14eedf3f,b4e612c1,1,0,12000,320,50,1248,2,39,100034,13
1.075204256194127e+19,0,14102100,1005,0,803ffc86,8ab8ad36,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,723adbe8,d6e0e6ff,1,0,20596,320,50,2161,0,35,-1,157
1.0752146106714157e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bff9eb12,04f5b394,1,0,15702,320,50,1722,0,35,100084,79
1.0752188814698852e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,94aa4d1d,9db53c3c,1,0,15705,320,50,1722,0,35,100084,79
1.0752245275558986e+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,592dcc7c,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1.0752325239498668e+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2cecf0c0,9868c918,1,0,17037,320,50,1934,2,39,-1,16
1.0752356927163345e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,327fec49,2891f384,1,0,18993,320,50,2161,0,35,100160,157
1.0752555149711262e+19,0,14102100,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b965340d,5ef191d3,1,0,19771,320,50,2227,0,687,100077,48
1.0752787514410897e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84c8cbe7,f0e794f8,1,0,15701,320,50,1722,0,35,100084,79
1.0752843795950363e+19,0,14102100,1005,0,52c67a67,c4d600ad,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8997fede,7abbbd5c,1,0,20352,320,50,2333,0,39,100034,157
1.0753164300014797e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,6394f6f6,03683bd4,1,0,18648,320,50,1092,3,1835,100156,61
1.0753220111858289e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,547497bc,aad45b01,1,0,20980,320,50,2371,0,551,-1,46
1.0753361253598757e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47dfb6bf,4ea23a13,1,0,15702,320,50,1722,0,35,-1,79
1.0753397301052943e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,e5896bd3,6e5b2344,1,0,21611,320,50,2480,3,297,100111,61
1.0753463857765319e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,4da22977,0ae855b7,1f0bc64f,1,2,6616,320,50,576,2,35,-1,32
1.075357378615789e+18,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84459f99,81b42528,1,0,15708,320,50,1722,0,35,100084,79
1.0753658491098006e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dbf394c0,c144e605,1,0,15701,320,50,1722,0,35,-1,79
1.0753738995751387e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8fe536b7,553f099b,1,0,15703,320,50,1722,0,35,-1,79
1.0753783781408002e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,16ce68dc,76dc4769,1,0,15707,320,50,1722,0,35,-1,79
1.0753970822756006e+19,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6dade07c,744ae245,1,0,20596,320,50,2161,0,35,-1,157
1.0754034745135374e+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,6202acff,7801e8d9,0f2161f8,b3046145,c5b48732,0153a639,4,0,20366,320,50,2333,0,39,-1,157
1.075417061271207e+19,0,14102100,1005,0,18859862,b5188ae6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f91f3883,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
1.0754312744326222e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,32fb1889,779d90c2,1,0,15704,320,50,1722,0,35,-1,79
1.075436633375708e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f94807ac,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
1.0754469086787076e+19,1,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,484deefa,84ebbcd4,1,0,17653,300,250,1994,2,39,100084,33
1.0754711163710378e+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,588ce16a,43a30462,1,0,18993,320,50,2161,0,35,100210,157
1.0754739990283219e+19,1,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,169b0826,4ea23a13,1,0,18993,320,50,2161,0,35,-1,157
1.0754773640627433e+19,0,14102100,1005,1,fd309fe8,f436b08f,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,d5b9a501,900981af,1,2,18993,320,50,2161,0,35,100130,157
1.0754788990786775e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6c1e2c26,d17a0181,1,0,15707,320,50,1722,0,35,-1,79
1.0754867280992915e+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,6ea0a4c8,63a7aa5e,684581ce,4,0,21665,320,50,2493,3,35,-1,117
1.0755715367269728e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7e999863,8e981c91,1,2,15708,320,50,1722,0,35,100083,79
1.075571785910907e+19,1,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,43d7cd56,0d2aee01,1,0,20366,320,50,2333,0,39,-1,157
1.0755737984572391e+19,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8915307f,84ebbcd4,1,0,18993,320,50,2161,0,35,-1,157
1.075596544448898e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,9b9055e9,4ea23a13,1,0,20596,320,50,2161,0,35,-1,157
1.075602115810395e+19,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,5ac4d4de,094a45eb,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
1.0756100793529152e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5d9ed0d,36d749e5,1,0,15705,320,50,1722,0,35,-1,79
1.0756289142192114e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,63fc4ade,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79
1.0756411252594635e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,96ad20cd,24f6b932,1,0,21611,320,50,2480,3,297,100111,61
1.0756817947323474e+17,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,f9a8cecf,36c6b1de,1,2,377,320,50,112,3,1319,100148,15
1.07569080824897e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b697be1,1f0bc64f,1,0,15701,320,50,1722,0,35,100084,79
1.0756932388146221e+19,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e13448f6,76dc4769,1,0,20093,300,250,2295,2,35,100081,23
1.0756951775691993e+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,02283974,a5bce124,1,0,17614,320,50,1993,2,1063,100084,33
1.075717042084336e+19,1,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1218a73e,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
1.0757283967027251e+18,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9dc31a6,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
